ORIGIN,DEST
14747,12173
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,10299
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,10299
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,11292
14747,11292
14747,11292
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,14107
14747,14831
14747,14831
14747,14893
14747,11292
14747,11292
14747,11292
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,11292
14747,11292
14747,11292
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,14107
14747,14831
14747,14831
14747,14893
14747,11292
14747,11292
14747,11292
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,14107
14747,14831
14747,14831
14747,14893
14747,11292
14747,11292
14747,11292
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,14107
14747,14831
14747,14831
14747,14893
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,13796
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14747,12819
14747,11298
14747,10721
14747,14831
14747,11884
14747,12892
14747,14771
14747,14122
14747,12478
14747,10397
14747,14908
14747,12889
14747,14893
14747,11292
14747,12266
14747,14679
14747,15016
14747,11298
14747,14771
14747,14679
14747,14492
14747,15304
14747,10821
14747,11433
14747,14107
14747,10299
14747,10299
14747,12892
14747,10423
14747,12523
14747,12264
14747,10140
14747,12892
14747,14057
14747,12173
14747,14107
14747,14057
14747,10299
14747,10299
14747,10299
14747,14107
14747,12892
14747,10299
14747,14771
14747,13487
14747,14908
14747,11630
14747,10693
14747,11292
14747,13495
14747,14057
14747,11278
14747,10721
14747,11618
14747,13204
14747,13930
14747,14100
14747,13930
14747,12523
14747,14828
14747,12819
14747,12523
14747,10299
14747,10299
14747,10299
14747,10299
14747,10299
14747,11630
14747,10299
14747,11697
14747,12173
14747,12819
14747,11298
14747,10721
14747,14831
14747,11884
14747,12892
14747,14771
14747,14122
14747,12478
14747,10397
14747,14908
14747,12889
14747,14893
14747,11292
14747,12266
14747,14679
14747,15016
14747,11298
14747,14771
14747,14679
14747,14492
14747,15304
14747,10821
14747,11433
14747,14107
14747,10299
14747,10299
14747,12892
14747,10423
14747,12523
14747,12264
14747,10140
14747,12892
14747,14057
14747,12173
14747,14107
14747,14057
14747,10299
14747,10299
14747,10299
14747,14107
14747,12892
14747,10299
14747,14771
14747,13487
14747,14908
14747,11630
14747,10693
14747,11292
14747,13495
14747,14057
14747,11278
14747,10721
14747,11618
14747,13204
14747,13930
14747,14100
14747,13930
14747,12523
14747,14828
14747,12819
14747,12523
14747,10299
14747,10299
14747,10299
14747,10299
14747,10299
14747,11630
14747,10299
14747,11697
14747,12173
14747,12819
14747,11298
14747,14831
14747,11884
14747,12892
14747,14771
14747,14122
14747,12478
14747,10397
14747,14908
14747,12889
14747,14893
14747,11292
14747,12266
14747,14679
14747,15016
14747,11298
14747,14771
14747,14679
14747,14492
14747,15304
14747,10821
14747,11433
14747,14107
14747,10299
14747,10299
14747,12892
14747,10423
14747,12523
14747,12264
14747,10140
14747,12892
14747,14057
14747,12173
14747,14107
14747,14057
14747,10299
14747,10299
14747,14107
14747,12892
14747,10299
14747,14771
14747,13487
14747,14908
14747,11630
14747,10693
14747,11292
14747,13495
14747,14057
14747,11278
14747,10721
14747,11618
14747,13204
14747,13930
14747,14100
14747,13930
14747,12523
14747,14828
14747,12819
14747,12523
14747,10299
14747,10299
14747,10299
14747,10299
14747,10299
14747,11630
14747,10299
14747,11697
14747,12173
14747,12819
14747,11298
14747,10721
14747,14831
14747,11884
14747,12892
14747,14771
14747,14122
14747,12478
14747,10397
14747,14908
14747,12889
14747,14893
14747,11292
14747,12266
14747,14679
14747,15016
14747,11298
14747,14771
14747,14679
14747,14492
14747,15304
14747,10821
14747,11433
14747,14107
14747,10299
14747,10299
14747,12892
14747,10423
14747,12523
14747,12264
14747,10140
14747,12892
14747,14057
14747,12173
14747,14107
14747,14057
14747,10299
14747,10299
14747,10299
14747,14107
14747,12892
14747,10299
14747,14771
14747,13487
14747,14908
14747,11630
14747,10693
14747,11292
14747,13495
14747,14057
14747,11278
14747,10721
14747,11618
14747,13204
14747,13930
14747,14100
14747,13930
14747,12523
14747,14828
14747,12819
14747,12523
14747,10299
14747,10299
14747,10299
14747,10299
14747,10299
14747,11630
14747,10299
14747,11697
14747,12173
14747,12819
14747,11298
14747,10721
14747,14831
14747,11884
14747,12892
14747,14771
14747,14122
14747,12478
14747,10397
14747,14908
14747,12889
14747,14893
14747,11292
14747,12266
14747,14679
14747,15016
14747,11298
14747,14771
14747,14679
14747,14492
14747,15304
14747,10821
14747,11433
14747,14107
14747,10299
14747,10299
14747,12892
14747,10423
14747,12523
14747,12264
14747,10140
14747,12892
14747,14057
14747,12173
14747,14107
14747,14057
14747,10299
14747,10299
14747,10299
14747,14107
14747,12892
14747,10299
14747,14771
14747,13487
14747,14908
14747,11630
14747,10693
14747,11292
14747,13495
14747,14057
14747,11278
14747,10721
14747,11618
14747,13204
14747,13930
14747,14100
14747,13930
14747,12523
14747,14828
14747,12819
14747,12523
14747,10299
14747,10299
14747,10299
14747,10299
14747,10299
14747,11630
14747,10299
14747,11697
14747,12173
14747,12819
14747,11298
14747,10721
14747,14831
14747,11884
14747,12892
14747,14771
14747,14122
14747,12478
14747,10397
14747,14908
14747,12889
14747,14893
14747,11292
14747,12266
14747,14679
14747,15016
14747,11298
14747,14771
14747,14679
14747,14492
14747,15304
14747,10821
14747,11433
14747,14107
14747,10299
14747,10299
14747,12892
14747,12892
14747,10423
14747,12523
14747,12264
14747,10140
14747,12892
14747,14057
14747,12173
14747,14107
14747,14057
14747,10299
14747,10299
14747,10299
14747,14107
14747,12892
14747,14771
14747,13487
14747,14908
14747,11630
14747,10693
14747,11292
14747,13495
14747,14057
14747,11278
14747,10721
14747,11618
14747,13204
14747,13930
14747,14100
14747,13930
14747,12523
14747,14828
14747,12819
14747,12523
14747,10299
14747,10299
14747,10299
14747,10299
14747,10299
14747,11630
14747,10299
14747,11697
14747,12173
14747,12819
14747,11298
14747,10721
14747,14831
14747,11884
14747,12892
14747,14771
14747,14122
14747,12478
14747,10397
14747,14908
14747,12889
14747,14893
14747,11292
14747,12266
14747,14679
14747,15016
14747,11298
14747,14771
14747,14679
14747,14492
14747,15304
14747,10821
14747,11433
14747,14107
14747,10299
14747,10299
14747,12892
14747,10423
14747,12523
14747,12264
14747,10140
14747,12892
14747,12892
14747,14057
14747,12173
14747,14107
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11292
14747,11884
14747,11292
14747,11292
14747,11292
14747,11884
14747,11292
14747,11884
14747,11292
14747,11292
14747,11292
14747,13891
14747,14689
14747,14869
14747,13342
14747,11638
14747,14679
14747,13871
14747,14698
14747,14831
14747,14057
14747,10800
14747,14831
14747,10800
14747,10800
14747,14262
14747,14679
14747,14893
14747,13871
14747,14869
14747,10423
14747,11638
14747,14893
14747,13871
14747,14679
14747,14262
14747,10800
14747,10800
14747,14831
14747,10800
14747,14057
14747,14831
14747,14698
14747,13871
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,10397
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,10397
14747,12889
14747,10397
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,10397
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,10299
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,13487
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,10397
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,14771
14747,12478
14747,12889
14747,10397
14747,10397
14747,14771
14747,11630
14747,13930
14747,13487
14747,10299
14747,10397
14747,12892
14747,12892
14747,11433
14747,10299
14747,11433
14747,14869
14747,10299
14747,13487
14747,10397
14747,14107
14747,11292
14747,14107
14747,14679
14747,14679
14747,12892
14747,12889
14747,10397
14747,11433
14747,14869
14747,14869
14747,14869
14747,13487
14747,11433
14747,10299
14747,12173
14747,12523
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,13796
14747,14107
14747,14831
14747,14831
14747,14831
14747,14893
14747,14893
14747,14893
14747,15016
14747,11292
14747,11292
14747,11292
14747,11292
14747,12889
14747,12889
14747,13232
14747,13232
14747,13796
14747,13796
14747,13796
14747,13796
14747,14107
14747,14107
14747,14831
14747,14831
14747,14893
14747,14893
14747,15016
14761,14574
14761,14574
14761,10423
14761,14574
14761,10135
14761,13931
14761,14574
14761,11823
14761,11193
14761,14574
14761,11423
14761,13367
14761,11996
14761,12544
14761,11193
14761,12992
14761,11995
14761,12544
14761,11637
14761,11193
14761,14814
14761,12945
14761,12544
14761,14259
14761,10581
14761,11775
14761,10135
14761,10581
14761,11775
14761,12917
14761,15295
14761,14512
14761,13230
14761,12544
14761,12544
14761,10431
14761,14108
14761,15380
14761,11042
14761,15096
14761,15919
14761,11775
14761,11996
14761,13851
14761,12223
14761,11423
14761,13832
14761,15919
14761,11193
14761,11823
14761,14259
14761,14783
14761,15380
14761,15412
14761,10408
14761,10693
14761,10685
14761,12992
14761,12945
14761,10257
14761,11986
14761,15412
14761,12917
14761,12223
14761,10135
14761,10693
14761,13931
14761,12544
14761,15412
14761,11193
14761,10431
14761,11721
14761,14524
14761,11423
14761,12339
14761,14683
14761,14512
14761,15919
14761,14512
14761,15919
14761,11042
14761,11537
14761,13931
14761,10431
14761,12917
14761,10431
14761,14696
14761,12223
14761,11423
14761,14524
14761,14524
14761,14122
14761,15412
14761,10581
14761,12945
14761,13931
14761,10627
14761,12917
14761,10431
14761,11775
14761,11027
14761,10431
14761,14683
14761,11986
14761,10980
14761,15295
14761,12339
14761,15919
14761,11423
14761,11193
14761,11193
14761,11003
14761,13983
14761,11775
14761,14783
14761,11637
14761,11193
14761,11721
14761,12119
14761,11423
14761,11540
14761,10581
14761,14711
14761,11193
14761,11193
14761,13230
14761,10685
14761,11637
14761,12119
14761,12945
14761,10693
14761,13871
14761,12544
14761,14259
14761,13256
14761,12339
14761,15096
14761,13230
14761,13851
14761,11423
14761,14696
14761,12544
14761,12339
14761,10257
14761,11537
14761,11540
14761,13367
14761,13256
14761,15370
14761,13198
14761,11986
14761,14783
14761,10581
14761,10431
14761,12265
14761,10676
14761,11537
14761,11637
14761,11823
14761,10408
14761,14730
14761,11537
14761,13983
14761,15323
14761,14025
14761,10676
14761,11986
14761,15323
14761,12278
14761,15295
14761,13256
14761,15096
14761,12223
14761,11823
14761,12119
14761,14576
14761,13230
14761,12917
14761,14730
14761,12265
14761,14783
14761,11193
14761,15412
14761,12917
14761,12945
14761,15370
14761,14524
14761,12339
14761,14122
14761,10693
14761,12544
14761,14814
14761,12544
14761,12992
14761,12917
14761,10140
14761,12945
14761,15295
14761,15919
14761,14512
14761,10431
14761,12544
14761,12945
14761,12223
14761,10423
14761,14524
14761,15412
14761,13367
14761,11027
14761,11986
14761,11986
14761,12223
14761,10685
14761,13871
14761,10135
14761,11267
14761,10980
14761,14259
14761,14122
14761,11823
14761,12992
14761,14730
14761,14711
14761,14025
14761,11721
14761,13230
14761,12917
14761,15323
14761,10581
14761,12265
14761,11423
14761,10431
14761,14574
14761,11193
14761,13983
14761,11612
14761,14576
14761,14711
14761,14696
14761,13931
14761,11423
14761,13367
14761,13244
14761,10423
14761,10135
14761,11003
14761,15380
14761,13931
14761,12339
14761,15323
14761,15412
14761,10423
14761,15412
14761,11423
14761,12917
14761,11612
14761,12223
14761,10423
14761,11995
14761,11042
14761,12278
14761,15412
14761,15370
14761,14696
14761,10140
14761,14512
14761,14730
14761,11267
14761,11423
14761,15370
14761,15070
14761,10581
14761,14683
14761,11637
14761,10676
14761,13244
14761,10685
14761,11721
14761,13230
14761,11193
14761,14730
14761,11775
14761,13230
14761,14512
14761,11267
14761,15370
14761,13256
14761,12945
14761,13230
14761,11986
14761,14122
14761,12339
14761,12945
14761,13230
14761,14108
14761,10431
14761,13931
14761,11612
14761,13832
14761,10685
14761,11003
14761,10431
14761,14683
14761,12223
14761,10257
14761,12339
14761,13244
14761,10627
14761,14025
14761,11775
14761,12265
14761,14576
14761,12339
14761,15295
14761,11721
14761,14025
14761,14512
14761,14711
14761,11423
14761,12223
14761,15412
14761,10581
14761,11423
14761,15323
14761,11267
14761,14025
14761,13230
14761,15323
14761,14711
14761,11637
14761,12265
14761,11027
14761,10627
14761,11986
14761,13230
14761,14025
14761,14783
14761,10627
14761,10627
14761,11540
14761,15370
14761,10431
14761,10980
14761,11721
14761,14730
14761,11042
14761,12278
14761,15919
14761,15412
14761,11003
14761,14730
14761,11986
14761,10693
14761,11612
14761,11986
14761,14730
14761,10627
14761,12265
14761,11721
14761,13256
14761,12119
14761,13256
14761,11003
14761,15919
14761,14683
14761,11042
14761,15919
14761,12339
14761,14783
14761,15295
14761,13871
14761,12265
14761,13367
14761,12339
14761,14512
14761,10408
14761,10581
14761,14683
14761,12223
14761,10627
14761,10431
14761,14783
14761,13871
14761,11267
14761,11423
14761,11637
14761,12278
14761,13983
14761,10135
14761,10257
14761,10676
14761,12945
14761,10140
14761,13983
14761,10408
14761,14108
14761,13367
14761,15070
14761,11823
14761,14696
14761,13230
14761,14696
14761,11193
14761,10140
14761,15412
14761,10135
14761,11721
14761,11193
14761,12917
14761,11721
14761,14108
14761,11003
14761,11986
14761,14122
14761,11193
14761,14683
14761,12945
14761,13851
14761,13983
14761,10431
14761,15070
14761,11823
14761,10135
14761,12339
14761,14696
14761,15096
14761,13244
14761,14574
14761,10257
14761,14783
14761,11775
14761,11612
14761,10431
14761,10980
14761,13871
14761,15295
14761,13230
14761,10135
14761,10431
14761,12992
14761,10581
14761,10408
14761,12119
14761,12119
14761,12544
14761,11995
14761,14108
14761,11423
14761,13931
14761,11540
14761,11193
14761,11193
14761,15070
14761,11537
14761,14574
14761,15323
14761,11027
14761,14814
14761,10980
14761,12339
14761,15070
14761,13256
14761,14711
14761,10423
14761,13256
14761,10408
14761,11003
14761,14259
14761,10693
14761,11986
14761,11540
14761,14574
14761,11193
14761,11267
14761,11042
14761,12544
14761,13244
14761,11986
14761,11986
14761,10685
14761,12265
14761,10676
14761,13244
14761,11027
14761,13198
14761,12992
14761,10408
14761,15380
14761,13256
14761,11823
14761,12917
14761,13244
14761,11775
14761,14814
14761,13851
14761,11042
14761,12945
14761,14696
14761,13931
14761,13832
14761,12339
14761,12544
14761,12119
14761,11267
14761,10676
14761,12945
14761,11267
14761,10431
14761,12278
14761,15412
14761,15295
14761,15412
14761,11775
14761,13871
14761,15096
14761,11721
14761,13230
14761,10140
14761,13230
14761,11537
14761,14576
14761,11996
14761,14696
14761,13367
14761,15919
14761,13244
14761,13230
14761,12945
14761,10423
14761,14512
14761,10431
14761,10135
14761,11986
14761,11995
14761,11995
14761,11537
14761,12945
14761,11193
14761,14512
14761,14574
14761,15380
14761,11537
14761,10135
14761,11042
14761,12917
14761,14711
14761,15380
14761,12339
14761,10257
14761,11823
14761,12544
14761,12945
14761,13198
14761,11423
14761,11986
14761,12544
14761,14108
14761,11193
14761,10257
14761,15370
14761,11612
14761,11996
14761,15380
14761,10431
14761,14814
14761,13871
14761,13871
14761,14696
14761,14122
14761,10140
14761,12278
14761,14730
14761,10627
14761,15070
14761,12278
14761,12544
14761,12223
14761,10140
14761,13230
14761,12339
14761,15919
14761,15412
14761,12119
14761,11823
14761,12119
14761,15323
14761,12917
14761,14025
14761,11027
14761,14814
14761,11423
14761,11537
14761,12945
14761,15370
14761,10581
14761,14696
14761,10980
14761,10431
14761,12917
14761,14783
14761,12278
14761,15412
14761,10581
14761,10431
14761,14108
14761,11986
14761,14122
14761,10693
14761,11996
14761,11996
14761,12339
14761,11986
14761,10135
14761,14574
14761,10676
14761,11537
14761,14711
14761,13230
14761,11193
14761,12265
14761,12945
14761,14730
14761,12339
14761,15412
14761,11995
14761,10423
14761,13198
14761,15096
14761,13983
14761,10431
14761,14814
14761,15412
14761,12544
14761,14512
14761,14783
14761,11721
14761,14574
14761,14814
14761,12945
14761,11986
14761,12339
14761,11637
14761,15412
14761,14259
14761,14730
14761,14576
14761,13256
14761,11423
14761,10980
14761,14524
14761,13851
14761,14783
14761,15412
14761,10581
14761,12544
14761,11995
14761,15070
14761,14259
14761,11775
14761,11540
14761,10676
14761,11193
14761,11612
14761,11986
14761,12945
14761,12223
14761,15919
14761,11996
14761,11423
14761,14783
14761,15380
